CAJA ELECTRICA 2" X 4" PLASTICA,1
CAJA ELECTRICA 2" X 4" REFORZADA METAL CRIOLLA,1
CAJA ELECTRICA 2" X 4" X 1/2" KNOCKOUT METAL ALTEGRIS,1
CAJA ELECTRICA 2" X 4" X 1/2" KNOCKOUT METAL,1
CAJA ELECTRICA 2" X 4" X 3/4" KNOCKOUT METAL,1
CAJA ELECTRICA 2" X 4"X1/2" KNOCKOUT 1.2 MM ALTEGRIS,1
CAJA ELECTRICA 2" X 4"X3/4" KNOCKOUT 1.2 MM ALTEGRIS,1
CAJA ELECTRICA OCTAGONAL 1/2" KNOCHOUT 1.2 MM ALTEGRIS,1
CAJA ELECTRICA OCTAGONAL 3/4" KNOCHOUT 1.2 MM ALTEGRIS,1
CAJA ELECTRICA OCTAGONAL DE 1/2" KNOCKOUT METAL,1
CAJA ELECTRICA OCTAGONAL DE 1/2" PVOXM1A PROW,1
CAJA ELECTRICA OCTAGONAL DE 1/2" Y 3/4" KNOCKOUT METAL,1
CAJA ELECTRICA OCTAGONAL DE 3/4",1
CAJA ELECTRICA OCTAGONAL PLASTICA,1
CAJA ELECTRICA OCTAGONAL PLASTICA,1
CAJA P/BREAKERS 2 A 4 TL240SCU,1
CAJA P/BREAKERS 4 A 8 TL412C,1
CAJA P/BREAKERS 8 A 16 L4473,1
CAJA P/BREAKERS EUROPEA AP-9104 ALTEGRIS,1
CAJA P/BREAKERS EUROPEA AP-9304 ALTEGRIS,1
CAJA P/REGISTRO AP-9840 ALTEGRIS,1
CAJA P/REGISTRO AP-9843 ALTEGRIS,1
CAJA P/REGISTRO AP-9844 ALTEGRIS,1
CAJA P/REGISTRO AP-9864 ALTEGRIS,1
CAJA P/REGISTRO AP-9875 ALTEGRIS,1
CAJA P/REGISTRO AP-9900 ALTEGRIS,1
CAJA P/REGISTRO AP-9921 ALTEGRIS,1
CAJA P/REGISTRO AP-9922 ALTEGRIS,1
CAJA P/REGISTRO AP-9955 ALTEGRIS,1
CAJA P/TORNILLO 30-210,1
CAJA SEGURIDAD 30 AMP. DE 2 POLOS TG-3221,1
CAJA SEGURIDAD 30 AMP. DE 3 POLOS TG-4321,1
CAL FUNDA,1
CALADORA INDUSTRIAL UJS7503 INGCO,1
CAMARA IP T/DOMO CK A-IP20DIM3B F23 2MP 1080P H265 CANPRO,1
CANALETA 12X20 BTICINO,1
CANALETA 16X16 BTICINO,1
CANALETA 22X10 LEGRAND,1
CANALETA 24X14 LEGRAND,1
CANALETA ELECT. 1/2" X 6" MEDIA LUNA BCA,1
CANALETA ELECT. 3/4" X 6" MEDIA LUNA BCA,1
CANCAMO ABIERTO 1-1/2" ZINC PLATED CRIOLLA,1
CANCAMO ABIERTO 1" BP,1
CANCAMO ABIERTO 1" ZINC PLATED CRIOLLA,1
CANCAMO ABIERTO 1-1/2" BP,1
CANCAMO ABIERTO 1-1/4" BP,1
CANCAMO ABIERTO 1-1/4" ZINC PLATED CRIOLLA,1
CANCAMO ABIERTO 2" ZINC PLATED 12*$24,1
CANCAMO ABIERTO 3/4" BP,1
CANCAMO ABIERTO 5/8" BP,1
CANCAMO ABIERTO 7/8" BP,1
CANCAMO CERRADO 2" ZINC PLATED 12*$30,1
CANCAMO DE HIERRO 45 MM CH-45 TRUPER,1
CANDADO LEONET,1
CANDADO,1
CANDADO T/CORTO (BLISTER) LION,1
CANDADO T/LARGO (CAJITA) LION,1
CANDADO 30 MM CISA,1
CANDADO 40 MM CISA,1
CANDADO 45 MM HERMEX,1
CANDADO 50 MM HERMEX,1
CANDADO 50 MM TIGER,1
CANDADO 50 MM CISA,1
CANDADO 50 MM PF0143 TOP FORCE UNIDAD,1
CANDADO 60 MM TIGER,1
CANDADO 60 MM CISA,1
CANDADO 65 MM MAXIMA SEGURIDAD T/CORTO HERMEX UNIDAD,1
CANDADO 65 MM MAXIMA SEGURIDAD T/LARGO HERMEX UNIDAD,1
CANDADO ANTICIZALLA (P/CORTINA) TC2119 TOOLCRAFT,1
CANDADO ANTICIZALLA 75 MM 23524 HERMEX UNIDAD,1
CANDADO C.P 45 CP,1
CANDADO C.P 50 CP,1
CANDADO C.P 60 CP,1
CANDADO D/HIERRO 38 MM CH-38 TRUPER,1
CANDADO D/HIERRO 45 MM CH-45 TRUPER,1
CANDADO D/HIERRO 50 MM CH-50 TRUPER,1
CANDADO DE 32 MM DORADO LIANQIU,1
CANDADO DE 38 MM DORADO LIANQIU,1
CANDADO DE 50 MM DORADO LIANQIU,1
CANDADO DE 63 MM DORADO LIANQIU,1
CANDADO DORADO 201 GLOBE,1
CANDADO DORADO 202 GLOBE,1
CANDADO DORADO 203 GLOBE,1
CANDADO DORADO 204 GLOBE,1
CANDADO DORADO 205 GLOBE,1
CANDADO DORADO 206 GLOBE,1
CANDADO DORADO 38 MM LIANQIU,1
CANDADO DORADO 50 MM LIANQIU,1
CANDADO DORADO 63 MM LIANQIU,1
CANDADO LATON 60 MM CBR-60 CAM UNIDAD,1
CANDADO LATONADO 40 MM YALE,1
CANDADO LATONADO 50 MM YALE,1
CANDADO LATONADO 60 MM YALE,1
CANDADO MEDIANO LEONET,1
CANDADO PEQUENO LEONET,1
CANDADO T/CORTO DANGYA,1
CANDADO T/ITALIANO P8140-C FAMILIES,1
CANDADO T/ITALIANO P8150-C FAMILIES,1
CANDADO T/LARGO LION,1
CANDADO T/LARGO DANGYA,1
CANDADO TC2105 50 MM CUADRADO TOOLCRAFT,1
CANDADO TC2111 40 MM TOOLCRAFT,1
CANGREJO DE 35 CRIOLLO,1
CAOBIN TIGER 1/2 BOTELLA,1
CAOBIN K-SWIS 1/2 BOTELLA,1
CARBOSOTA AMARILLA K-SWSIS 1/2 LITRO,1
CARBOSOTA AMARILLA K-SWSIS LITRO,1
CARBOSOTA VERDE COPEY 1/2 LITRO,1
CARBOSOTA VERDE COPEY LITRO,1
CARRETILLA 4' MAMEY LLANTA LIGERA (AIRE) TRUPER,1
CARRETILLA 4' MAMEY LLANTA SOLIDA TRUPER,1
CARRETILLA 4´ MAMEY AIRE/MADERA TRUPER,1
CARRETILLA 5' AZUL LLANTA LIGERA (AIRE) TRUPER,1
CARRETILLA 5' AZUL LLANTA SOLIDA TRUPER,1
CARRETILLA 5´ AZUL AIRE/MADERA TRUPER,1
CASCO P/OBRERO AMARILLO PERSONA,1
CASCO P/OBRERO BLANCO PERSONA,1
CASQUETE PLASTICO 1-1/2" X 1-1/2" CUADRADO,1
CASQUETE PLASTICO 1-1/2" X 1-1/2" REDONDO,1
CEDAZO P/CERNIR ARENA CRIOLLO,1
CEDAZO P/CERNIR ARENA,1
CEMENTO 100 ML TUBO TANGIT,1
CEMENTO 25 ML TUBO TANGIT,1
CEMENTO 50 ML TUBO TANGIT,1
CEMENTO BLANCO TITAN FUNDA,1
CEMENTO CONTACTO 4 ONZ TIGER,1
CEMENTO CONTACTO 4 ONZ COPEY,1
CEMENTO CONTACTO 5/1 UNIVERSAL GALON,1
CEMENTO CONTACTO 8 ONZ COPEY,1
CEMENTO CPVC 4 ONZ AMARILLO TC3396 TOOLCRAFT,1
CEMENTO CPVC 4 ONZ C/APLICADOR LANCO,1
CEMENTO CPVC AMARILLO ESTUCHE TC3395 TOOLCRAFT,1
CEMENTO CPVC AMARILLO4 ONZ TC3396 TOOLCRAFT,1
CEMENTO CPVC AZUL DE 4 ONZ LANCO,1
CEMENTO CPVC AZUL DE 8 ONZ LANCO,1
CEMENTO GRIS DOMICEN FUNDA,1
CEMENTO GRIS TITAN FUNDA,1
CEMENTO GRIS PANAM FUNDA,1
CEMENTO GRIS ARGOS,1
CEMENTO PVC AZUL 4 ONZ OATEY,1
CEMENTO PVC AZUL 4 ONZ C/APLICADOR COPEY,1
CEMENTO PVC AZUL 4 ONZ C/APLICADOR OATEY,1
CEMENTO PVC AZUL 4 ONZ TC3392 TOOLCRAFT,1
CEMENTO PVC AZUL 8 ONZ C/APLICADOR OATEY,1
CEMENTO PVC AZUL DE 4 ONZ LANCO,1
CEMENTO PVC AZUL DE 8 ONZ LANCO,1
CEMENTO PVC C/BROCHA 4 ONZ CANO,1
CEMENTO PVC CLEAR 4 ONZ LANCO,1
CEMENTO PVC TRANSPARENTE 4 ONZ TC1628 TOOLCRAFT,1
CEMENTO PVC WE DRY LANCO,1
CEMENTO PVC Y CONDUIT 125 ML TANGIT,1
CEMENTO PVC Y CONDUIT 240 ML TANGIT,1
CEPILLERA SUPERFICIE UNIDAD,1
CEPILLERA SUPERFICIE PLASTICA P126,1
CEPILLO ALAMBRE 4 X 15 M/MADERA UNIDAD,1
CEPILLO ALAMBRE 4 X 15 M/PLASTICO 2655 SMART LIFE UNIDAD,1
CEPILLO ALAMBRE 5 X 15 M/MADERA SMART LIFE UNIDAD,1
CEPILLO ALAMBRE PULIDORA T. 3P TRUPER,1
CEPILLO ALAMBRE TC3265 TOOLCRAFT UNIDAD,1
CEPILLO ALAMBRE TW 15/5,1
CEPILLO CIRCULAR P/INODORO C/BASE 14",1
CERAMICA BRASILEÑA METRO,1
CERAMICA 12003 BRASILENA METRO,1
CERAMICA ALBAN 45X45 BRASILEÑA METRO,1
CERAMICA CHANGAI BEGE 45X45 BRASILEÑA METRO,1
CERAMICA D4504 44.5X44.5 BRASILEÑA METRO,1
CERAMICA HD45605 BRASILEÑA METRO,1
CERAMICA ITATIVA 40X40 BRASILEÑA METRO,1
CERAMICA JAVA MARRON BRASILEÑA METRO,1
CERAMICA SAL Y PIMIENTA BRASILEÑA METRO,1
CERAMICA VIV REF.6025 32X54 BRASILEÑA METRO,1
CERRADURA 400T-26 CROMADA C/LLAVE KWISET,1
CERRADURA 500-50 C/F DERECHA CISA,1
CERRADURA 500-50 C/F IZQUIERDA CISA,1
CERRADURA 588 A/B / Z45 TIGER,1
CERRADURA ACCENT A50WS ANTIQUE DERECHA BLISTER SEGUREX UNIDAD,1
CERRADURA C/MANIJA 6411 SS C/LLAVES FAMILIES,1
CERRADURA C/PUÑO DL6071-AB TIGER,1
CERRADURA C/PUÑO DL6071-AC TIGER,1
CERRADURA C/PUÑO DL6071-SS TIGER,1
CERRADURA DL6071-SS TIGER,1
CERRADURA DOBLE PUÑO FIGHTER,1
CERRADURA DOBLE PUÑO TIGER,1
CERRADURA DOBLE PUÑO YALE,1
CERRADURA ELECTRICA KP 310 PHILLIPS,1
CERRADURA GAVETA SMART LIFE,1
CERRADURA GAVETA AGA,1
CERRADURA P/BAVETA T/AGA,1
CERRADURA P/GABETAS 32 MM CP-139-32 NEW PROFF,1
CERRADURA P/GAVETAS 139-32CR 32M FAMILIES,1
CERRADURA P/PUERTA 8051-AC LOCKSYS,1
CERRADURA P/PUERTA ENROLLABLE 3388 FAMILIES,1
CERRADURA P/VITRINA BRHGCLOO28CP,1
CERRADURA P/VITRINA C/BASE CUADRADA HL296E NEW PROFF,1
CERRADURA P/VITRINA C/BASE OVALADA HL291E NEW PROFF,1
CERRADURA P/VITRINA HL307E14,1
CERRADURA PORTON HERMEX,1
CERRADURA PORTON 2985 POLY,1
CERRADURA PRAL COMBI 810871 SS FAMILIES,1
CERRADURA SOLD. B DERECHA TC2228 TOOLCRAFT,1
CERRADURA SOLD. B IZQUIERDA TC2229 TOOLCRAFT,1
CERRADURA T/CERROJO TRUPER,1
CERRADURA T/CERROJO DL0201-SS TIGER,1
CERRADURA TUBULAR 3578 AB ET ZEPELIN,1
CERRADURA TUBULAR 3578 AC ET ZEPELIN,1
CERRADURA TUBULAR 3578 SS ET ZEPELIN,1
CERRADURA TUBULAR 3587 AB BK ZEPELIN,1
CERRADURA TUBULAR 3587 AB ET ZEPELIN,1
CERRADURA TUBULAR 3587 AB ET ZEPELIN,1
CERRADURA TUBULAR 3587 AC BK ZEPELIN,1
CERRADURA TUBULAR 3587 AC ET ZEPELIN,1
CERRADURA TUBULAR 3587 AC ET ZEPELIN,1
CERRADURA TUBULAR 3587 SS BK ZEPELIN,1
CERRADURA TUBULAR 3587 SS ET ZEPELIN,1
CERRADURA TUBULAR 3587 SS ET ZEPELIN,1
CERRADURA TUBULAR 6381 AC C/LLAVES FAMILIES,1
CERRADURA TUBULAR 6871 SS C/LLAVES FAMILIES,1
CERRADURA TUBULAR 6871 US10B FAMILIES,1
CERRADURA TUBULAR C/PUÑO C/LLAVE 585 AB SMART LIFE,1
CERROJO C/LLAVE 7312-SS CROSBY,1
CERROJO C/LLAVE Y SEGURO 7401-SS DURAL,1
CERROJO C/LLAVE Y SEGURO 8947 YALE,1
CERROJO SENCILLO FIGHTER,1
CERROJO SENCILLO YALE,1
CERROJO SENCILLO SMART LIFE,1
CERROJO SENCILLO 7301 SS FAMILIES,1
CERROJO SENCILLO 7301 US10B FAMILIES,1
CERROJO SENCILLO AB D101 SMART LIFE UNIDAD,1
CERROJO SENCILLO AC D101 SMART LIFE UNIDAD,1
CERROJO SENCILLO D101 AB ZEPELIN,1
CERROJO SENCILLO D101 AB ZEPELIN,1
CERROJO SENCILLO D101 AC ZEPELIN,1
CERROJO SENCILLO D101 AC ZEPELIN,1
CERROJO SENCILLO D101 SS ZEPELIN,1
CERROJO SENCILLO D101 SS ZEPELIN,1
CERROJO SENCILLO D35001-01SS CROSBY,1
Cheque horizontal ½" tipo nibco,1
Cheque horizontal ¾",1
CHEQUE HORIZONTAL 1/2" ITAP,1
CHEQUE HORIZONTAL 1/2" 130 ITAP,1
CHEQUE HORIZONTAL 3/4" ITAP,1
CHEQUE HORIZONTAL 3/4" 130 ITAP,1
CHEQUE HORIZONTAL 3/4" 1300034G ITALIA,1
CHEQUE HORIZONTAL 3/4" 3660G2805 TIEMME,1
CHEQUE HORIZONTAL 3/4" SPC-430 T/ITAP,1
CHEQUE VERTCAL DE 1/2" ITALY,1
CHEQUE VERTCAL DE 1/2" EUROPA,1
CHEQUE VERTICAL 1" 420GR T/EUROPA,1
CHEQUE VERTICAL 3/4" T/ITALY UNIDAD,1
CHEQUE VERTICAL 3/4" 290GR T/EUROPA,1
Cheque vertical tipo Europa ½",1
Cheque vertical tipo Europa ¾",1
Cheque vertical tipo Europa 1",1
CHICHARRA 1/2" BENO,1
CHICHARRA 3/8" BENO,1
CHICHARRA MECANICA DE 1/2" UOFFC,1
CHICHARRA MECANICA DE 3/8" UOFFC,1
CHUPON P/LAVAMANOS DE GOMA FAMA UNIDAD,1
CILINDRO PARA SILLA OFICINA,1
CINCEL 1/2"X10" TC1938 TOOLCRAFT,1
CINCEL D/PUNTA 14X150 BELLOTA UNIDAD,1
CINCEL D/PUNTA 16X150 BELLOTA UNIDAD,1
CINCEL D/PUNTA 18X200 BELLOTA UNIDAD,1
CINCEL D/PUNTA 5/8' X 10" (16X250) M/GOMA SMART LIFE,1
CINCEL D/PUNTA 5/8' X 8" (16X200) M/GOMA SMART LIFE UNIDAD,1
CINCEL PLANO 14X150 BELLOTA UNIDAD,1
CINCEL PLANO 16X150 BELLOTA UNIDAD,1
CINCEL PLANO 18X200 BELLOTA UNIDAD,1
CINCEL PLANO 20X200 BELLOTA UNIDAD,1
CINCEL PLANO 5/8' X10" (16X250) M/GOMA SMART LIFE,1
CINCEL PLANO 5/8" X 8" TRUPER,1
CINCEL PUNTERO 16X200 MM (5/8"X8") C/MGO DE COMA SMART LIFE,1
CINCEL PUNTERO 16X250 MM (5/8"X10") C/MGO DE COMA SMART LIFE,1
CINCEL PUNTERO 16X300 MM (5/8"X12") C/MGO DE GOMA SMART LIFE,1
CINTA ADHESIVA 2'X90yds MARRON HORMA,1
CINTA ANTI-DESLIZANTE NEGRA 2" X 60' 3M ROLLO,1
CINTA ANTI-DESLIZANTE NEGRA TC1077 TOOLCRAFT ROLLO,1
CINTA DOBLE CARA 3/4" X 2.28M 12540 TRUPER UNIDAD,1
CINTA DOBLE CARA 3/4" X 5M 12541 TRUPER UNIDAD,1
CINTA DOBLE CARA 3/4" X 90" SMART LIFE UNIDAD,1
CINTA EMPAQUE 2" X 30 YDS CLEAR SMART LIFE,1
CINTA EMPAQUE 2" X 50 YDS CLEAR SMART LIFE,1
CINTA EMPAQUE 2"X 90 YDS UNIDAD,1
CINTA EMPAQUE 30 YDS CLEAR UNIDAD,1
CINTA EMPAQUE MARRON 48 MM X 40 M,1
CINTA EMPAQUE TC1071 TOOLCRAFT UNIDAD,1
CINTA METRICA 1"X 8 MT AMARILLA STHT30506 STANLEY,1
CINTA METRICA 1"X 8 MT NIQUELADA 33-428S STANLEY,1
CINTA METRICA 10 MT W1025D,1
CINTA METRICA 3 MT FH-3M TRUPER,1
CINTA METRICA 3 MT HSMTS0803 INGCO,1
CINTA METRICA 3/4" X 5 MT AMARILLA STHT30505 STANLEY,1
CINTA METRICA 3/4" X 5 MT NIQUELADA 33-158 STANLEY,1
CINTA METRICA 5 MT VONDER,1
CINTA METRICA 5 MT RHEINKRAFT,1
CINTA METRICA 5 MT TRUPER,1
CINTA METRICA 5 MT A-5025 CABALLO VERDE,1
CINTA METRICA 5 MT FH-5M T14578 TRUPER,1
CINTA METRICA 5 MT TC0235 TOOLCRAFT,1
CINTA METRICA 7.5 MT VONDER,1
CINTA METRICA 7.5 MT RHEINKRAFT,1
CINTA METRICA 7.5 MT UOFFC,1
CINTA METRICA 7.5 MT W30103 CABALLO VERDE,1
CINTA METRICA 8 MT TC0353 TOOLCRAFT,1
CINTA METRICA 8 MT TC0353 INGCO,1
CINTA METRICA DE 10 MT UOFFC,1
CINTA METRICA DE 5 MT A-5025 PREMIUM,1
CINTA METRICA NIQUELADA 10 MT STANLEY,1
CINTA METRICA NIQUELADA 10 MT UNIDAD,1
CINTA METRICA NIQUELADA DE 8 MT UNIDAD,1
CINTA P/ELECTRICISTA 1/8 X 10 MT NYLON FISH TAPE,1
CINTA P/ELECTRICISTA 1/8 X 15 MT NYLON FISH TAPE,1
CINTA P/ELECTRICISTA 15 MT METAL,1
CINTA P/ELECTRICISTA 20 MT METAL,1
CINTA P/PLOMERO 4.5 MT TC3378 TOOLCRAFT UNIDAD,1
CINTA REFLECTIVA ROJA/BLANCA 2"X44' 3M ROLLO,1
CINTA S/TECHO 4"X33.5' BRPS004 BROWN,1
CIZALLA DE 18" TC0039 TOOLCRAFT,1
CIZALLA DE 24" TC0040 TOOLCRAFT,1
CLAVO ACERO 1" X 2.5 X 30,1
CLAVO ACERO 1-1/2" LIBRA,1
CLAVO ACERO 1-1/2" X 2.5 X 40,1
CLAVO ACERO 2" KOREANO LIBRA,1
CLAVO ACERO 2-1/2" LIBRA,1
CLAVO ACERO 3" LIBRA,1
CLAVO ACERO 4" LIBRA,1
CLAVO ACERO ESPECIAL CAJA,1
CLAVO ACERO FINO 1" 2.5 X 25 HORMA,1
CLAVO ACERO FINO 1-1/4" 2.5 X 30 HORMA,1
CLAVO ACERO FINO 2" 2.5 X 50 HORMA,1
CLAVO ACERO FINO 3/4" 2.0 X 20 HORMA,1
CLAVO CORRIENTE 2" LIBRA,1
CLAVO CORRIENTE 2-1/2" LIBRA,1
CLAVO CORRIENTE 3" LIBRA,1
CLAVO CORRIENTE 4" LIBRA,1
CLAVO CORRIENTE 5"X6 CORVI,1
CLAVO ESPECIAL 1" C/CABEZAS LIBRA,1
CLAVO ESPECIAL 1" X 17 C/CABEZA LIBRA,1
CLAVO ESPECIAL 1" X 17 S/CABEZA LIBRA,1
CLAVO ESPECIAL 1-1/2" X 14 C/CABEZA LIBRA,1
CLAVO ESPECIAL 11/2" C/CABEZA LIBRA,1
CLAVO ESPECIAL 1-1/2" S/CABEZA LIBRA,1
CLAVO ESPECIAL 1-1/2" X 14 C/CABEZA LIBRA,1
CLAVO ESPECIAL 1-1/2" X 14 S/CABEZA LIBRA,1
CLAVO ESPECIAL 2" S/CABEZA LIBRA,1
CLAVO ESPECIAL 2" X 12 C/CABEZA LIBRA,1
CLAVO ESPECIAL 2" X 12 S/CABEZA LIBRA,1
CLAVO ESPECIAL 3/4" X 17 C/CABEZA LIBRA,1
CLAVO ESPECIAL 3/4" X 17 S/CABEZA LIBRA,1
CLAVO P/CARTON LIBRA,1
CLAVO P/ZINC PAPPAT,1
CLAVO PARA CUADRO (invisible),1
CLAVO ZINC TITAN,1
CLIPS P/BATERIA 30A HK1711 PAR,1
COA 8" SENCILLA 5651-E BELLOTA,1
COA DOBLE 77559/524 TRAMONTINA,1
CODO 2" X 90 DRENAJE PVC ALDOCA,1
CODO 1" PRESION PVC,1
CODO 1/2" X 90 PRESION PVC,1
CODO 1/2"X90GR P/P PVC ALDOCA,1
CODO 1-1/2" X 90 DRENAJE PVC,1
CODO 3' X 90 DRENAJE PVC,1
CODO 3" X 90 DRENAJE PVC,1
CODO 3/4" HG (GALVANIZADO),1
CODO 3/4" X 90 PRESION PVC,1
CODO 4" X 90 DRENAJE PVC,1
Codo CPVC ½”,1
CODO CURVA 1/2" X 45 DRENAJE PVC,1
CODO CURVA 1-1/2" X 45 DRENAJE PVC,1
CODO CURVA 1-1/2" X 45 DRENAJE PVC SONACA,1
CODO CURVA 2" X 45 DRENAJE PVC SONACA,1
CODO CURVA 3" X 45 DRENAJE PVC ALDOCA,1
CODO CURVA 3/4" X 45 PRESION PVC,1
CODO CURVA 4" X 45 DRENAJE PVC,1
CODO DE 1/2" CPVC,1
CODO DE 1/2" HG,1
CODO DE 1/2" X 90 PRESION PVC,1
CODO DE 2" X 90 DRENAJE PVC,1
CODO DE 3" PRESION PVC UINDAD,1
CODO DE 3/4" CPVC,1
CODO DE 3/4" PRESION PVC,1
Codo HG 1/2”,1
Codo HG 1/4”,1
Codo HG 1”,1
Codo HG 3/4”,1
CODO INDUST. 3/4" ROSCADO INOX. 90G UNIDAD,1
Codo PVC ½”,1
Codo PVC 1 ½”,1
Codo PVC 1 ½” x 45,1
Codo PVC 2”,1
Codo PVC 2” x 45,1
Codo PVC 3” x 45,1
Codo PVC 4” x 45,1
Codo PVC de 4",1
COLA AMARIILA 1/8 ONZ TIGER,1
COLA AMARIILA 4 ONZ TIGER,1
COLA AMARILLA 8 ONZ TIGER,1
COLA BLANCA 1/8 ONZ TIGER,1
COLA BLANCA 4 ONZ TIGER,1
COLA BLANCA 8 ONZ TIGER,1
Cola con borde #6 SMART LIFE,1
Cola con borde #8 SMART LIFE,1
Cola extension 1 ¼” x 6”,1
Cola extension 1 ¼” x 8”,1
COLA P/BOQUILLA 1-1/2" X 12" PVC HARDMAN UNIDAD,1
COLA P/BOQUILLA 1-1/2" X 8" PVC SMART LIFE UNIDAD,1
COLA P/BOQUILLA 1-1/4" X 6" PVC HARDMAN UNIDAD,1
COLA P/MADERA 16 ONZ UNIVERSAL,1
COLA P/MADERA 8 ONZ UNIVERSAL,1
COLITA P/FREGADERO 1-1/2" X 4" PVC UNIDAD,1
COLITA P/FREGADERO 1-1/4" X 5" METAL,1
CONDUFLEX LIFEFLEX 1/2" X 100' MERCAPLAS ROLLO,1
CONDUFLEX LIFEFLEX 3/4" X 100' MERCAPLAS ROLLO,1
CONECTOR 5 VIAS P/BOMBA LADRONA,1
CONECTOR BOMBA LADRONA 3/4" X 1",1
CONECTOR COAXIAL RG-6 C/ROCA,1
CONECTOR DOBLE P/MANGUERA TC1856 TOOLCRAFT,1
CONECTOR MANG. PLASTICO 1/2" HEMBRA TRUPER,1
CONECTOR MANGUERA 3/4" HEMBRA,1
CONECTOR MANGUERA 3/4" MACHO,1
CONECTOR MANGUERA 3/4" MACHO PLASTICO TRUPER,1
Conector p/barilla de tierra ⅝",1
CONECTOR P/MANGUERA 1/2" HEMBRA TC1855 TOOLCRAFT UNIDAD,1
CONECTOR TUBO RECTO 1",1
CONECTOR TUBO RECTO 1/2",1
CONECTOR TUBO RECTO 3/4",1
Control de volumen de aire p/bomba,1
CONTROL VOLUMEN AIRE AV-100 BRADY,1
COOLANT PRESTONE,1
COQUI WEST,1
CORDEL RAFIA DE CABULLA EL TUCAN LIBRA,1
CORREDERA FULL EXT. 14" BRMDS014 BROWN PAR,1
CORREDERA FULL EXT. 14" NP FMB PAR,1
CORREDERA FULL EXT. 18" BRMDS018 BROWN PAR,1
CORREDERA GAVETA T/Z 14" BLANCA,1
CORREDERA GAVETA T/Z 16" BLANCA,1
CORREDERA GAVETA T/Z 18" BLANCA,1
CORTA VIDRIO JOKRA,1
CORTA VIDRIO D/ACEITE HGCT03 INGCO,1
CORTADOR DE TUBO COBRE 20960 PRETUL UNIDAD,1
CORTADOR DE TUBO PVC 1-5/8 UNIDAD,1
CORTADORA CERAMICA 40 CM BELLOTA,1
CORTADORA CERAMICA 60 CM CAZ-60B TRUPER,1
COUPLING 1" PRESION PVC,1
COUPLING 1/2" HG (GALVANIZADO),1
COUPLING 1/2" PRESION PVC SONACA,1
COUPLING 1/2" TUBO EMT,1
COUPLING 1-1/2" DRENAJE PVC,1
COUPLING 2" PRESION PVC CRIOLLA,1
COUPLING 3" DRENAJE PVC,1
COUPLING 3/4" HG (GALVANIZADO) CRIOLLA,1
COUPLING 3/4" PRESION PVC,1
COUPLING 3/4" TUBO EMT,1
COUPLING 4" PRESION PVC PP,1
COUPLING DE 1/2" CPVC,1
COUPLING DE 3/4" CPVC,1
Coupling HG ½”,1
Coupling hg de 3/4",1
Coupling PVC ½”,1
Coupling PVC 1 ½”,1
Coupling PVC 1”,1
Coupling PVC 2”,1
Coupling PVC de presion 4”,1
CREOLINA K-SWIS LITRO,1
CREOLINA K-SWIS 1/2 BOTELLA,1
CROA 7" C/MANGO SCR-7 TRUPER,1
CUBO DE GOMA P/ALBAÑIL #10,1
CUBO DE GOMA P/ALBAÑIL #8 UNIDAD,1
CUBO ESTRIADO 1/2'X10 MM D-5410EM TRUPER UNIDAD,1
CUBO ESTRIADO 1/2'X12 MM D-5412EM TRUPER UNIDAD,1
CUBO ESTRIADO 1/2'X13 MM D-5413EM TRUPER UNIDAD,1
CUBO ESTRIADO 1/2'X14 MM D-5414EM TRUPER UNIDAD,1
CUBO ESTRIADO 1/2'X15 MM D-5415EM TRUPER UNIDAD,1
CUBO ESTRIADO 1/2'X17 MM D-5417EM TRUPER UNIDAD,1
CUBO MEC. 12 PUNTAS 11 MM TRUPER,1
CUBO MEC. 12 PUNTAS 12 MM TRUPER,1
CUBO MEC. 12 PUNTAS 13 MM TRUPER,1
CUBO MECANICO 10 MM SMART LIFE,1
CUBO MECANICO 11 MM SMART LIFE UNIDAD,1
CUBO MECANICO 12 MM SMART LIFE UNIDAD,1
CUBO MECANICO 13 MM SMART LIFE UNIDAD,1
CUBO MECANICO 14 MM SMART LIFE,1
CUBO MECANICO 15 MM SMART LIFE UNIDAD,1
CUBO MECANICO 16 MM SMART LIFE,1
CUBO MECANICO 17 MM SMART LIFE,1
CUBRE FALTA C/TORNILLO 1",1
CUBREFALTA 3/4" SPC-382-3/4 AQUAFLEX,1
CUBREFALTA 3/8" A-019-3/8 AQUAFLEX,1
CUBREFALTA HEMBRA P/MEZCLADORA BAÑO T/SAYCO PA2111.1 AQUAFLEX,1
CUBREFALTA HEMBRA SAYCO,1
CUBREFALTA MACHO SAYCO,1
Cubrefalta p/fregadero,1
CUBREFALTA P/FREGADERO C/TUERCA 1-3/4,1
CUBREFALTA P/LLAVE EMPOSTRAR PP,1
CUBREFALTA P/LLAVE EMPOSTRAR T/NIBCO,1
CUBREFALTA P/TUBO DE CLOSET 1" PAR,1
CUBREFALTA P/TUBO P/MEZCLADORA BAÑO T/SAYCO PA2112 AQUAFLEX,1
CUCHILLA 10MM P/CORTADORA D/AZULEJO CAZX-10 TRUPER,1
CUCHILLA 18 MM,1
CUCHILLA 18MM P/CORTADORA D/AZULEJO CAZX-18 TRUPER,1
CUCHILLA 40/60B P/CORTADORA D/AZULEJO CAZ-40/60 TRUPER,1
CUCHILLA 8MM P/CORTADORA D/AZULEJO CAZX-8 TRUPER,1
CUCHILLA CORTAR CARTON SMART LIFE,1
